Armado;Entidad;Cliente.Destino;Nombre;FechaAlta;FechaFin;PCC;FechaPCC;Delivery;ID.Cliente;Estado;Observación;Ud.Pedidas;Ud.Preparadas
11926;10214;BAR503090           ;ATELIER BROTHER                    ;2019/12/12 00:00:00.000;2019/12/13 08:47:34.000;1333;2020/02/10 00:00:00.000;300016              ;1032;CAR;ACCION MKT                                                                                                                                                                                                                                                     ;2.0;2.0
11928;10345;BAR207701           ;SEWING WORLD S.R.L.                ;2019/12/13 00:00:00.000;2019/12/16 11:08:55.000;1333;2020/02/10 00:00:00.000;750013804           ;1032;CAR;SEWING WORLD S.R.L.                                                                                                                                                                                                                                            ;42.0;42.0
11930;10026;BAR207360           ;RITHNER, PORTEOUS Y CIA S.A.       ;2019/12/13 00:00:00.000;2019/12/16 13:16:43.000;1333;2020/02/10 00:00:00.000;750013806           ;1032;CAR;RITHNER, PORTEOUS Y CIA S.A.                                                                                                                                                                                                                                   ;342.0;342.0
11932;10207;BAR207680           ;MEALLA JUAN CARLOS                 ;2019/12/13 00:00:00.000;2019/12/16 13:54:38.000;1333;2020/02/10 00:00:00.000;750013808           ;1032;CAR;MEALLA JUAN CARLOS                                                                                                                                                                                                                                             ;34.0;34.0
11934;10303;BAR207690           ;ARG COLOR S.R.L.                   ;2019/12/13 00:00:00.000;2019/12/16 16:36:42.000;1333;2020/02/10 00:00:00.000;750013810           ;1032;CAR;ARG COLOR S.R.L.                                                                                                                                                                                                                                               ;19.0;19.0
11949;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2019/12/13 00:00:00.000;2019/12/13 14:10:13.000;1334;2020/02/10 00:00:00.000;5867                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;134.0;134.0
11951;10312;C100704             ;SALUD Y BELLEZA SCS                ;2019/12/13 00:00:00.000;2019/12/13 13:59:47.000;1334;2020/02/10 00:00:00.000;5869                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;64.0;54.0
11953;10323;C000001             ;BIKANER S.A                        ;2019/12/13 00:00:00.000;2019/12/13 13:59:08.000;1334;2020/02/10 00:00:00.000;5871                ;1033;CAR;Pedido Fragancia Urgente                                                                                                                                                                                                                                       ;1.0;1.0
11955;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/13 00:00:00.000;2019/12/13 14:08:44.000;1334;2020/02/10 00:00:00.000;5873                ;1033;CAR;Promociones Elgidiun-Fragancia                                                                                                                                                                                                                                 ;12.0;12.0
11957;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/13 00:00:00.000;2019/12/13 16:01:32.000;1334;2020/02/10 00:00:00.000;5875                ;1033;CAR;PRomociones Elgydium-Fragncias                                                                                                                                                                                                                                 ;12.0;12.0
11959;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2019/12/13 00:00:00.000;2019/12/13 15:44:52.000;1334;2020/02/10 00:00:00.000;5877                ;1033;CAR;Promociones Elgydium-Fragancia                                                                                                                                                                                                                                 ;12.0;12.0
11961;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/13 00:00:00.000;2019/12/13 16:00:50.000;1334;2020/02/10 00:00:00.000;5879                ;1033;CAR;Pedidos de Urgencia                                                                                                                                                                                                                                            ;104.0;104.0
11963;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/13 00:00:00.000;2019/12/13 15:53:54.000;1334;2020/02/10 00:00:00.000;5881                ;1033;CAR;Pedido Urgencias                                                                                                                                                                                                                                               ;58.0;58.0
11965;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2019/12/13 00:00:00.000;2019/12/13 15:24:36.000;1334;2020/02/10 00:00:00.000;5883                ;1033;CAR;Pedidos Urgentes                                                                                                                                                                                                                                               ;88.0;64.0
11967;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/13 00:00:00.000;2019/12/13 16:06:58.000;1334;2020/02/10 00:00:00.000;5885                ;1033;CAR;Pedidos Urgentes                                                                                                                                                                                                                                               ;30.0;30.0
11969;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/13 00:00:00.000;2019/12/13 16:28:55.000;1334;2020/02/10 00:00:00.000;5887                ;1033;CAR;Pedido Urgente                                                                                                                                                                                                                                                 ;124.0;124.0
11971;10323;C000001             ;BIKANER S.A                        ;2019/12/13 00:00:00.000;2019/12/13 15:40:33.000;1334;2020/02/10 00:00:00.000;5889                ;1033;CAR;Pedidos Uregencias                                                                                                                                                                                                                                             ;78.0;78.0
11973;10320;C100696             ;FARMAPOINT S.C.S                   ;2019/12/13 00:00:00.000;2019/12/13 16:50:14.000;1334;2020/02/10 00:00:00.000;5891                ;1033;CAR;Pedidos Urgentes                                                                                                                                                                                                                                               ;119.0;77.0
11975;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/13 00:00:00.000;2019/12/13 16:52:51.000;1334;2020/02/10 00:00:00.000;5893                ;1033;CAR;Pedidos Urgentes                                                                                                                                                                                                                                               ;31.0;31.0
11977;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/13 00:00:00.000;2019/12/16 13:39:53.000;1334;2020/02/10 00:00:00.000;5894                ;1033;CAR;Pedidos Urgentes                                                                                                                                                                                                                                               ;210.0;167.0
11979;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;2019/12/13 00:00:00.000;2019/12/16 09:34:50.000;1334;2020/02/10 00:00:00.000;5896                ;1033;CAR;Pedidos Urgentes                                                                                                                                                                                                                                               ;10.0;10.0
11981;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2019/12/13 00:00:00.000;2019/12/16 09:43:18.000;1334;2020/02/10 00:00:00.000;5898                ;1033;CAR;Pedido Urgente                                                                                                                                                                                                                                                 ;7.0;7.0
11983;10312;C100704             ;SALUD Y BELLEZA SCS                ;2019/12/13 00:00:00.000;2019/12/16 13:50:56.000;1334;2020/02/10 00:00:00.000;5900                ;1033;CAR;Pedidos Urgente                                                                                                                                                                                                                                                ;119.0;104.0
11985;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2019/12/13 00:00:00.000;2019/12/16 09:38:23.000;1334;2020/02/10 00:00:00.000;5902                ;1033;CAR;Pedidos  uregencia                                                                                                                                                                                                                                             ;101.0;70.0
11987;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/13 00:00:00.000;2019/12/16 08:43:32.000;1334;2020/02/10 00:00:00.000;5904                ;1033;CAR;Promociones Diciembre Fuera                                                                                                                                                                                                                                    ;12.0;0.0
11989;10319;C100598             ;SAN TELMO SALUD S.A.               ;2019/12/13 00:00:00.000;2019/12/16 08:51:08.000;1334;2020/02/10 00:00:00.000;5906                ;1033;CAR;Promociones Diciembre Fuera de                                                                                                                                                                                                                                 ;3.0;3.0
11991;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/16 00:00:00.000;2019/12/16 14:05:43.000;1334;2020/02/10 00:00:00.000;5908                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;530.0;501.0
11993;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/16 00:00:00.000;2019/12/17 08:38:12.000;1334;2020/02/10 00:00:00.000;5910                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;1743.0;845.0
11995;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/16 00:00:00.000;2019/12/16 09:24:13.000;1334;2020/02/10 00:00:00.000;5912                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;5.0;5.0
11997;10323;C000001             ;BIKANER S.A                        ;2019/12/16 00:00:00.000;2019/12/16 14:59:43.000;1334;2020/02/10 00:00:00.000;5914                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;18.0;18.0
11999;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2019/12/16 00:00:00.000;2019/12/16 15:02:20.000;1334;2020/02/10 00:00:00.000;5868                ;1033;CAR;COMPLETA                                                                                                                                                                                                                                                       ;33.0;0.0
12001;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/16 00:00:00.000;2019/12/16 15:04:14.000;1334;2020/02/10 00:00:00.000;5880                ;1033;CAR;COMPLETA                                                                                                                                                                                                                                                       ;51.0;0.0
12003;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2019/12/16 00:00:00.000;2019/12/16 16:29:55.000;1334;2020/02/10 00:00:00.000;5883                ;1033;CAR;COMPLETA                                                                                                                                                                                                                                                       ;24.0;1.0
12005;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/16 00:00:00.000;2019/12/16 11:28:58.000;1334;2020/02/10 00:00:00.000;5888                ;1033;CAR;COMPLETA                                                                                                                                                                                                                                                       ;76.0;0.0
12007;10320;C100696             ;FARMAPOINT S.C.S                   ;2019/12/16 00:00:00.000;2019/12/16 16:30:01.000;1334;2020/02/10 00:00:00.000;5891                ;1033;CAR;COMPLETA                                                                                                                                                                                                                                                       ;42.0;0.0
12009;11070;00050001            ;BARROS ROBERTO DANIEL              ;2019/12/16 00:00:00.000;2019/12/17 14:22:41.000;1335;2020/02/10 00:00:00.000;633                 ;1034;PRE;                                                                                                                                                                                                                                                               ;50.0;50.0
12011;11551;05931001            ;ANGEL EMILIANO SOSA                ;2019/12/16 00:00:00.000;2019/12/17 15:13:05.000;1335;2020/02/10 00:00:00.000;635                 ;1034;PRE;                                                                                                                                                                                                                                                               ;50.0;50.0
12013;11386;05673001            ;Maldjian Alejandro                 ;2019/12/16 00:00:00.000;2019/12/18 08:39:23.000;1335;2020/02/10 00:00:00.000;641                 ;1034;PRE;                                                                                                                                                                                                                                                               ;207.0;207.0
12015;11333;05592001            ;Quidel Ruben Ignacio               ;2019/12/16 00:00:00.000;2019/12/18 07:29:47.000;1335;2020/02/10 00:00:00.000;638                 ;1034;PRE;                                                                                                                                                                                                                                                               ;36.0;36.0
12017;11599;05991001            ;CAVALLERO RUBEN OSCAR              ;2019/12/16 00:00:00.000;2019/12/18 08:16:35.000;1335;2020/02/10 00:00:00.000;640                 ;1034;PRE;                                                                                                                                                                                                                                                               ;12.0;12.0
12022;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/16 00:00:00.000;2019/12/18 08:32:50.000;1334;2020/02/10 00:00:00.000;5917                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;3.0;3.0
12024;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/16 00:00:00.000;2019/12/17 08:57:59.000;1334;2020/02/10 00:00:00.000;5919                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;32.0;32.0
12026;10312;C100704             ;SALUD Y BELLEZA SCS                ;2019/12/16 00:00:00.000;2019/12/17 11:44:25.000;1334;2020/02/10 00:00:00.000;5921                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;20.0;20.0
12028;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/16 00:00:00.000;2019/12/17 13:10:58.000;1334;2020/02/10 00:00:00.000;5923                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;2.0;2.0
12030;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/16 00:00:00.000;2019/12/18 09:01:22.000;1334;2020/02/10 00:00:00.000;5925                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;622.0;609.0
12033;10323;C000001             ;BIKANER S.A                        ;2019/12/16 00:00:00.000;2019/12/16 16:46:39.000;1334;2020/02/10 00:00:00.000;5927                ;1033;CAR;Entregar Martes 17-12                                                                                                                                                                                                                                          ;5.0;5.0
12035;10218;BAR613026           ;PORPORATO RAUL AMERICO             ;2019/12/17 00:00:00.000;2019/12/17 13:18:22.000;1333;2020/02/10 00:00:00.000;750013814           ;1032;CAR;PORPORATO RAUL AMERICO                                                                                                                                                                                                                                         ;467.0;467.0
12041;11582;05969001            ;MASBEL S.R.L                       ;2019/12/17 00:00:00.000;2019/12/17 14:43:18.000;1335;2020/02/10 00:00:00.000;142                 ;1034;PRE;                                                                                                                                                                                                                                                               ;3.0;3.0
12044;10144;BAR207604           ;VIDITEC S.A.                       ;2019/12/17 00:00:00.000;2019/12/17 13:09:04.000;1333;2020/02/10 00:00:00.000;750013820           ;1032;CAR;VIDITEC S.A.                                                                                                                                                                                                                                                   ;77.0;77.0
12046;10235;BAR503054           ;MARIA SOLEDAD GONZALEZ             ;2019/12/17 00:00:00.000;2019/12/17 13:43:10.000;1333;2020/02/10 00:00:00.000;750013822           ;1032;CAR;MARIA SOLEDAD GONZALEZ                                                                                                                                                                                                                                         ;1.0;1.0
12054;10321;C100705             ;TORCUATO VITAL S C S               ;2019/12/18 00:00:00.000;2019/12/18 14:02:46.000;1334;2020/02/10 00:00:00.000;5928                ;1033;CAR;Panorama Pañales                                                                                                                                                                                                                                               ;103.0;103.0
12056;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/18 00:00:00.000;2019/12/19 09:42:51.000;1334;2020/02/10 00:00:00.000;5930                ;1033;CAR;Testers                                                                                                                                                                                                                                                        ;75.0;52.0
12058;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/18 00:00:00.000;2019/12/18 16:04:19.000;1334;2020/02/10 00:00:00.000;5932                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;97.0;97.0
12060;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/18 00:00:00.000;2019/12/18 16:40:47.000;1334;2020/02/10 00:00:00.000;5934                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;359.0;356.0
12062;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/18 00:00:00.000;2019/12/18 13:17:22.000;1334;2020/02/10 00:00:00.000;5936                ;1033;CAR;Promociones Diciembre                                                                                                                                                                                                                                          ;72.0;72.0
12064;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/18 00:00:00.000;2019/12/18 14:14:24.000;1334;2020/02/10 00:00:00.000;5938                ;1033;CAR;Promociones Diciembre Fuera de                                                                                                                                                                                                                                 ;30.0;30.0
12066;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/18 00:00:00.000;2019/12/18 14:23:56.000;1334;2020/02/10 00:00:00.000;5940                ;1033;CAR;Promociones Diciembre                                                                                                                                                                                                                                          ;24.0;24.0
12068;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/18 00:00:00.000;2019/12/18 14:31:09.000;1334;2020/02/10 00:00:00.000;5942                ;1033;CAR;Promociones Diciembre Fuera                                                                                                                                                                                                                                    ;12.0;12.0
12070;10323;C000001             ;BIKANER S.A                        ;2019/12/18 00:00:00.000;2019/12/18 14:38:05.000;1334;2020/02/10 00:00:00.000;5944                ;1033;CAR;Promociones Diciembre Fuera                                                                                                                                                                                                                                    ;24.0;24.0
12072;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2019/12/18 00:00:00.000;2019/12/18 14:47:04.000;1334;2020/02/10 00:00:00.000;5946                ;1033;CAR;Promociones DiciembreFuera d                                                                                                                                                                                                                                   ;24.0;24.0
12074;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/18 00:00:00.000;2019/12/18 14:54:04.000;1334;2020/02/10 00:00:00.000;5948                ;1033;CAR;Promociones Diciembre                                                                                                                                                                                                                                          ;24.0;24.0
12076;10320;C100696             ;FARMAPOINT S.C.S                   ;2019/12/18 00:00:00.000;2019/12/18 14:54:01.000;1334;2020/02/10 00:00:00.000;5950                ;1033;CAR;Promociones Dieciembre Fuera d                                                                                                                                                                                                                                 ;12.0;12.0
12078;10319;C100598             ;SAN TELMO SALUD S.A.               ;2019/12/18 00:00:00.000;2019/12/18 15:01:31.000;1334;2020/02/10 00:00:00.000;5952                ;1033;CAR;Promociones Diciembre Fuera de                                                                                                                                                                                                                                 ;14.0;14.0
12080;10312;C100704             ;SALUD Y BELLEZA SCS                ;2019/12/18 00:00:00.000;2019/12/18 15:03:02.000;1334;2020/02/10 00:00:00.000;5954                ;1033;CAR;Promociones Diciembre                                                                                                                                                                                                                                          ;16.0;16.0
12082;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/18 00:00:00.000;2019/12/18 16:07:51.000;1334;2020/02/10 00:00:00.000;5956                ;1033;CAR;Fragancias Tommy + Bolso                                                                                                                                                                                                                                       ;36.0;36.0
12084;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/18 00:00:00.000;2019/12/18 16:13:30.000;1334;2020/02/10 00:00:00.000;5958                ;1033;CAR;Fragancias Tommy +Bolso                                                                                                                                                                                                                                        ;36.0;36.0
12086;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/18 00:00:00.000;2019/12/18 16:19:01.000;1334;2020/02/10 00:00:00.000;5960                ;1033;CAR;Fragancias Tommy + Bolso                                                                                                                                                                                                                                       ;48.0;48.0
12088;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2019/12/18 00:00:00.000;2019/12/18 16:26:57.000;1334;2020/02/10 00:00:00.000;5962                ;1033;CAR;Fragancias Tommy+Bolso                                                                                                                                                                                                                                         ;16.0;16.0
12090;10320;C100696             ;FARMAPOINT S.C.S                   ;2019/12/18 00:00:00.000;2019/12/18 16:31:51.000;1334;2020/02/10 00:00:00.000;5964                ;1033;CAR;Fragancias Tommy + Bolso                                                                                                                                                                                                                                       ;12.0;12.0
12092;10064;BAR207513           ;STENFAR S.A. INDUSTRIAL COMERC     ;2019/12/18 00:00:00.000;2019/12/18 11:47:45.000;1333;2020/02/10 00:00:00.000;750013828           ;1032;CAR;STENFAR S.A. INDUSTRIAL COMERCIAL                                                                                                                                                                                                                              ;100.0;100.0
12095;10312;C100704             ;SALUD Y BELLEZA SCS                ;2019/12/18 00:00:00.000;2019/12/19 08:31:36.000;1334;2020/02/10 00:00:00.000;5966                ;1033;CAR;Fragancias Tommy + Bolso                                                                                                                                                                                                                                       ;16.0;16.0
12097;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/18 00:00:00.000;2019/12/19 08:28:57.000;1334;2020/02/10 00:00:00.000;5968                ;1033;CAR;Fragancias Tommy + Bolso                                                                                                                                                                                                                                       ;10.0;10.0
12099;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/18 00:00:00.000;2019/12/19 13:47:26.000;1334;2020/02/10 00:00:00.000;5970                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;18.0;18.0
12101;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/18 00:00:00.000;2019/12/20 09:43:05.000;1334;2020/02/10 00:00:00.000;5972                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;603.0;584.0
12103;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2019/12/18 00:00:00.000;2019/12/19 10:50:38.000;1334;2020/02/10 00:00:00.000;5974                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;18.0;18.0
12105;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2019/12/18 00:00:00.000;2019/12/19 14:08:00.000;1334;2020/02/10 00:00:00.000;5976                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;89.0;89.0
12107;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2019/12/18 00:00:00.000;2019/12/19 14:40:54.000;1334;2020/02/10 00:00:00.000;5978                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;147.0;147.0
12110;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2019/12/19 00:00:00.000;2019/12/19 14:52:56.000;1334;2020/02/10 00:00:00.000;5979                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;3.0;3.0
12112;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2019/12/19 00:00:00.000;2019/12/19 16:45:04.000;1334;2020/02/10 00:00:00.000;5981                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;48.0;46.0
12114;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2019/12/19 00:00:00.000;2019/12/19 16:44:59.000;1334;2020/02/10 00:00:00.000;5983                ;1033;CAR;Panorama Varios                                                                                                                                                                                                                                                ;96.0;72.0
12116;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/19 00:00:00.000;2019/12/19 14:59:39.000;1334;2020/02/10 00:00:00.000;5985                ;1033;CAR;Promociones Genomma                                                                                                                                                                                                                                            ;18.0;18.0
12118;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/19 00:00:00.000;2019/12/19 15:00:25.000;1334;2020/02/10 00:00:00.000;5987                ;1033;CAR;Promociones Genomma                                                                                                                                                                                                                                            ;12.0;12.0
12120;10319;C100598             ;SAN TELMO SALUD S.A.               ;2019/12/19 00:00:00.000;2019/12/19 15:02:53.000;1334;2020/02/10 00:00:00.000;5989                ;1033;CAR;Promociones Genomma                                                                                                                                                                                                                                            ;6.0;6.0
12122;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/19 00:00:00.000;2019/12/19 15:09:24.000;1334;2020/02/10 00:00:00.000;5991                ;1033;CAR;Promociones Genomma                                                                                                                                                                                                                                            ;6.0;6.0
12124;10323;C000001             ;BIKANER S.A                        ;2019/12/19 00:00:00.000;2019/12/19 15:12:52.000;1334;2020/02/10 00:00:00.000;5993                ;1033;CAR;Promociones Genomma                                                                                                                                                                                                                                            ;6.0;6.0
12126;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2019/12/19 00:00:00.000;2019/12/19 16:17:10.000;1334;2020/02/10 00:00:00.000;5995                ;1033;CAR;Panorama Filos y Dermocosmética                                                                                                                                                                                                                                ;22.0;22.0
12128;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/19 00:00:00.000;2019/12/19 15:19:21.000;1334;2020/02/10 00:00:00.000;5997                ;1033;CAR;Solares Despacho con Frecuenci                                                                                                                                                                                                                                 ;12.0;12.0
12130;10318;C000005             ;ORIEN S.A. - FCIA RURAL            ;2019/12/19 00:00:00.000;2019/12/19 15:26:36.000;1334;2020/02/10 00:00:00.000;5999                ;1033;CAR;Solares despacho con frecuenci                                                                                                                                                                                                                                 ;36.0;36.0
12132;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/19 00:00:00.000;2019/12/19 15:35:08.000;1334;2020/02/10 00:00:00.000;6001                ;1033;CAR;Solares despacho con frecuenci                                                                                                                                                                                                                                 ;36.0;36.0
12134;10322;C100708             ;ALFARO SOCIEDAD EN COMANDITA S     ;2019/12/19 00:00:00.000;2019/12/19 15:33:17.000;1334;2020/02/10 00:00:00.000;6003                ;1033;CAR;Soalres despacho con frecuenci                                                                                                                                                                                                                                 ;6.0;6.0
12136;10321;C100705             ;TORCUATO VITAL S C S               ;2019/12/19 00:00:00.000;2019/12/19 15:48:12.000;1334;2020/02/10 00:00:00.000;6005                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;6.0;6.0
12138;10317;C000004             ;ORIEN S.A. - FCIA ORIEN            ;2019/12/19 00:00:00.000;2019/12/19 16:30:49.000;1334;2020/02/10 00:00:00.000;6006                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;18.0;18.0
12140;10316;C000003             ;FARMACIA PERLES S.A.               ;2019/12/19 00:00:00.000;2019/12/19 16:30:38.000;1334;2020/02/10 00:00:00.000;6008                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;6.0;6.0
12142;10336;C000006             ;ORIEN S.A. - FCIA DAFLO            ;2019/12/19 00:00:00.000;2019/12/19 16:35:57.000;1334;2020/02/10 00:00:00.000;6010                ;1033;CAR;Directa                                                                                                                                                                                                                                                        ;6.0;6.0
12144;10314;C000007             ;ORIEN S.A. - FCIA CORDOBA          ;2019/12/19 00:00:00.000;2019/12/20 10:05:23.000;1334;2020/02/10 00:00:00.000;6012                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;18.0;18.0
12146;10323;C000001             ;BIKANER S.A                        ;2019/12/19 00:00:00.000;2019/12/20 10:09:05.000;1334;2020/02/10 00:00:00.000;6014                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;6.0;6.0
12148;10305;C100692             ;ORIEN S.A. - FCIA BEIRO            ;2019/12/19 00:00:00.000;2019/12/20 10:20:02.000;1334;2020/02/10 00:00:00.000;6016                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;6.0;6.0
12150;10315;C100667             ;ORIEN ARGENTINA S.A.-VTAS INTE     ;2019/12/19 00:00:00.000;2019/12/20 10:28:13.000;1334;2020/02/10 00:00:00.000;6018                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;6.0;6.0
12152;10320;C100696             ;FARMAPOINT S.C.S                   ;2019/12/19 00:00:00.000;2019/12/20 10:38:55.000;1334;2020/02/10 00:00:00.000;6020                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;6.0;6.0
12154;10313;C000002             ;FARMACIA GRAN CONTEMPORANEA S.     ;2019/12/19 00:00:00.000;2019/12/20 10:53:07.000;1334;2020/02/10 00:00:00.000;6022                ;1033;CAR;Solares despacho frecuencia                                                                                                                                                                                                                                    ;337.0;337.0
12156;10311;C100703             ;SANTA FE 2000 SOC.EN COMANDITA     ;2019/12/19 00:00:00.000;2019/12/20 13:31:04.000;1334;2020/02/10 00:00:00.000;6024                ;1033;CAR;Solares despacho frecuncia                                                                                                                                                                                                                                     ;342.0;342.0
12158;10206;BAR207679           ;DI LONARDO FERNANDO CARLOS JUL     ;2019/12/20 00:00:00.000;2019/12/20 10:51:11.000;1333;2020/02/10 00:00:00.000;500042              ;1032;CAR;FERNANDO DI LONARDO                                                                                                                                                                                                                                            ;1.0;1.0
